num,family,status,shape,P_adopted_h,P_phot_h,fourier_order,T0_jd,amp_folded_mag,rms_resid_mag,n_pts,n_sessions,jd_first,jd_last,span_days,cycles_covered,low_confidence,n_apparitions,amp_per_apparition,amp_last_apparition,source,alcdef_T0_jd,alcdef_amp_folded_mag,dT0_h,damp_mag,discrepant
2711,Beltwide3,CONFIRMED,1P,32.44,32.44,6,2459527.049347387,0.15452034690346672,0.6941592303552373,6839,3,2459115.8971284926,2459578.3970808396,462.4999523470178,342.1701250409503,False,2,2459129.091:0.229;2459550.758:0.100,0.10008296220994957,alcdef+raw,2459525.8470403333,0.15101550362618343,-3.5846307078003874,0.003504843277283287,True
2724,Beltwide2,CONFIRMED,1P,6.898,6.898,3,2460208.5304506873,0.23148590300669147,0.05823812524917741,8468,1,2460208.359550335,2460233.3969719717,25.03742163674906,87.11193378979087,False,1,2460221.942:0.231,0.23146007684334338,alcdef+raw,2460208.5031459583,0.22133448052983884,0.6553134955465794,0.010151422476852634,True
2736,Beltwide3,CONFIRMED,1P,9.38,9.38,3,2459988.58635061,0.07189332630629866,0.5746689952973224,21186,4,2459447.698592263,2460532.3977467716,1084.6991545087658,2775.34964906294,False,3,2459472.484:0.086;2460000.854:0.109;2460519.787:0.077,0.0769982581555972,alcdef+raw,2459988.5876587504,0.09190192559794234,-0.03139536827802658,-0.020008599291643683,False
2761,Ledger-v17,CONFIRMED,1P,11.646,11.646,3,2460235.257405018,0.15879019306301517,0.4834215806522614,17369,3,2460235.1395500433,2460801.9209593786,566.7814093353227,1168.0193906961827,False,2,2460262.635:0.236;2460786.184:0.183,0.1829773657884979,raw,,,,,
2765,Ledger-v17,CONFIRMED,1P,12.332,12.332,2,2460208.62393053,0.1710377183221032,0.1703153961336056,9782,2,2459340.7093713894,2460233.396988543,892.6876171538606,1737.3096668579835,False,2,2459349.153:0.206;2460219.984:0.172,0.1723238799823503,raw,,,,,
2775,Ledger-v16,CONFIRMED,2P,8.33,4.165,2,2459453.24682492,0.18169907054028298,0.644894853972706,7081,3,2459453.1770611703,2459524.3970716055,71.22001043520868,205.19570833673566,False,1,2459486.739:0.182,0.1816990705402825,raw,,,,,
2805,Beltwide8,CANDIDATE,1P,4.3677,4.3677,2,2459500.293009812,0.07075015502943069,0.9297214494211977,4766,3,2459040.8834769432,2459550.397068646,509.5135917025618,2799.7175174259874,False,2,2459050.433:0.076;2459515.048:0.114,0.11419990239978885,raw,,,,,
2810,Beltwide3,CONFIRMED,2P,3.05,1.525,2,2460559.4680717816,0.06578857408572852,0.34045657211223174,6172,2,2460559.4439894897,2461073.3738305788,513.9298410890624,4044.038093815573,False,2,2460565.700:0.190;2461070.505:0.159,0.1586131541826683,alcdef+raw,2460559.4680712917,0.06598886690862632,1.1757016181945799e-05,-0.00020029282289779626,False
2826,Beltwide4,CANDIDATE,1P,7.181,7.181,2,2460892.87228602,0.08913091347532176,0.1994669338792035,8966,3,2459115.8971284926,2460907.401801676,1791.50467318343,5987.482545105461,False,3,2459121.923:0.093;2459494.093:0.101;2460900.061:0.058,0.057671232229495564,raw,,,,,
2828,Beltwide2,CONFIRMED,2P,3.803,1.9015,3,2459447.760259029,0.11654309665036655,0.6635500559334814,5295,3,2459447.6973528503,2459524.3970716055,76.69971875520423,484.03714176305584,False,1,2459481.522:0.117,0.11654309665036533,alcdef+raw,2459447.7604963747,0.11106205410532234,-0.00569629669189453,0.00548104254504421,False
2863,Themis,CONFIRMED,2P,10.502,5.251,3,2460775.698061231,0.3089884651273598,0.5819713530762003,13150,4,2459474.170755548,2460802.043210206,1327.8724546581507,3034.559027975206,False,3,2459499.352:0.331;2460268.504:0.529;2460789.138:0.281,0.2814537940448111,alcdef+raw,2460775.481239042,0.3218434434728803,5.203732542693615,-0.012854978345520518,True
2866,Beltwide3,CONFIRMED,2P,130.77,65.385,6,2460777.046052292,0.34368721115148865,0.48010097213639225,22474,5,2459447.69734302,2460855.3583101616,1407.6609671418555,258.3456695832724,False,2,2459473.996:0.552;2460817.950:0.314,0.3141789215203512,alcdef+raw,2459450.6069755,0.522402101648543,57.42784300759252,-0.1787148904970543,True
2869,Beltwide,CONFIRMED,2P,310.468,155.234,2,2460211.705319029,0.6909404242738157,0.11209639639434006,9307,2,2458790.682021076,2460233.396904585,1442.714883509092,111.52568768510187,False,2,2458802.371:0.536;2460221.259:0.703,0.7028127241961456,alcdef+raw,2460211.7053190833,0.6909888186513857,-1.3075768947601318e-06,-4.839437756998244e-05,False
2878,Beltwide8,CANDIDATE,2P,20.4854,10.2427,2,2459307.74698215,0.3201615714271113,0.07890589898498729,2816,1,2459307.2931998726,2459332.397133765,25.103933892212808,29.410917698121953,False,1,2459319.354:0.320,0.3201615714271143,raw,,,,,
2885,Ledger-v17,CONFIRMED,2P,76.324,38.162,3,2460236.733421524,0.44252974307247384,0.4290836849713569,14218,2,2460234.252891524,2460285.40263785,51.14974632579833,16.083982912572193,False,1,2460261.385:0.443,0.44252974307248366,raw,,,,,
2886,Beltwide6,CANDIDATE,2P,107.228,53.614,6,2460209.3384087454,0.6664899076649533,0.652657685381875,18357,3,2460208.433672495,2460802.381395621,593.9477231260389,132.93864806790143,False,2,2460229.146:0.690;2460794.526:0.796,0.7957512550326424,raw,,,,,
2909,Beltwide,CONFIRMED,2P,312.07,156.035,6,2460261.9374442967,0.5399957217743674,0.7635564699609293,15705,2,2460260.1820505466,2460802.392761606,542.2107110591605,41.69916065440399,False,2,2460273.222:0.374;2460787.771:0.496,0.4959134324779644,alcdef+raw,2460262.0999812083,0.512551656696983,-3.900885879993439,0.027444065077384394,False
2967,Ursula,CONFIRMED,2P,8.374,4.187,6,2460208.5179611277,0.5910621369109736,0.4777857679282475,20991,4,2458930.1613696693,2460259.3969312967,1329.235561627429,3809.607532727286,False,3,2458942.603:0.579;2459347.131:0.540;2460233.661:0.615,0.6146103411758759,alcdef+raw,2460208.5164948334,0.5861371796800492,0.03519106283783913,0.004924957230924454,False
3046,Ledger-v18,CANDIDATE,1P,10.1669,10.1669,3,2459485.798823607,0.18263417116251407,0.09340198460549815,1416,1,2459485.411210545,2459498.7930957973,13.38188525242731,31.589299202141795,False,1,2459492.555:0.183,0.18263417116251424,raw,,,,,
3071,Themis,CONFIRMED,2P,10.28,5.14,3,2460775.4853153597,0.33969672544494606,0.43194902102046256,3955,2,2459447.7027300876,2460782.2843376263,1334.581607538741,3115.7547257713804,False,2,2459458.542:0.383;2460778.502:0.350,0.34961219941199084,alcdef+raw,2460775.485744,0.3426844194367713,-0.010287366807460787,-0.0029876939918252465,False
3081,Ledger-v17,CANDIDATE,2P,8.0068,4.0034,6,2460154.897114457,1.0091258086826245,0.07748560815296632,8228,1,2460154.616876457,2460180.0286614923,25.411785035394132,76.17061008760793,False,1,2460166.787:1.010,1.0095810287874485,raw,,,,,
